0.4960701646082993,-0.6215215741647521,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3383.5956
-1.1876609124106479,1.703579420771919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,996.0368
-1.2197116308818208,-0.44629001253055756,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1366.2216
-0.5722871177641291,0.7927046237812186,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5313.084
-0.0701591950490878,0.3000803101628132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4332.3606
1.3614395633299665,0.39574140648255923,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3302.368
1.286654553563896,-0.5905632386279286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1905.5196
0.07941082448305202,1.4167213132627523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2748.4224
1.5216931556858306,0.8268727400890972,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1158.492
0.6990580482590605,-0.7562071850989821,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2220.443
0.14351226142539786,0.7082777601601647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1295.6468
-0.5722871177641291,0.460318985815411,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3103.9596
-0.8724955141107816,-1.6088405099988932,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,568.5932
-1.1598836230689649,-0.29454120701740016,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1102.5648
-0.9889464578893763,-1.0885093687647427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1128.531
-1.5241934563579629,1.1581189058811805,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1496.0526
0.03667653318815503,0.289394949975972,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4793.76
-0.1449442048151577,-1.3337237805502449,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1185.124
-1.1150126172093229,-0.6835216995384463,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1897.53
1.126400961208032,-0.4911434890252774,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1537.9979999999998
